#,,,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,trt,mag,dist,eps,mean
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.00000E+00,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.00000E+00,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.00000E+00,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.00000E+00,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,4.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,5.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,6.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,7.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,8.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,9.50000E+01,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.05000E+02,5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,-1.00000E+00,3.73803E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,1.00000E+00,1.04892E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,3.00000E+00,5.26071E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.15000E+02,5.00000E+00,7.33378E-08
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,-1.00000E+00,7.36641E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,1.00000E+00,2.35342E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,3.00000E+00,1.20992E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.25000E+02,5.00000E+00,1.68677E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,-1.00000E+00,7.09392E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,1.00000E+00,2.78499E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,3.00000E+00,1.47293E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.35000E+02,5.00000E+00,2.05346E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,-1.00000E+00,5.56591E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,1.00000E+00,2.90599E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,3.00000E+00,1.57813E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.45000E+02,5.00000E+00,2.20014E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,-1.00000E+00,4.08176E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,1.00000E+00,3.30562E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,3.00000E+00,1.84113E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.55000E+02,5.00000E+00,2.56682E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,-1.00000E+00,2.30631E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,1.00000E+00,3.07185E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,3.00000E+00,1.78853E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.65000E+02,5.00000E+00,2.49349E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,-1.00000E+00,1.55017E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,1.00000E+00,3.45901E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,3.00000E+00,2.15671E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.75000E+02,5.00000E+00,3.00685E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,-1.00000E+00,3.48667E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,1.00000E+00,2.98937E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,3.00000E+00,1.99892E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.85000E+02,5.00000E+00,2.78684E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,1.00000E+00,3.08125E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,3.00000E+00,2.26191E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,1.95000E+02,5.00000E+00,3.15353E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,1.00000E+00,2.76127E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,3.00000E+00,2.26191E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.05000E+02,5.00000E+00,3.15353E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,1.00000E+00,2.63452E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,3.00000E+00,2.41970E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.15000E+02,5.00000E+00,3.37354E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,1.00000E+00,2.24109E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,3.00000E+00,2.31450E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.25000E+02,5.00000E+00,3.22686E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,1.00000E+00,1.99450E-03
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,3.00000E+00,2.31450E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.35000E+02,5.00000E+00,3.22686E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,1.00000E+00,9.57083E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,3.00000E+00,1.26252E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.45000E+02,5.00000E+00,1.76011E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,1.00000E+00,6.67486E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,3.00000E+00,9.99511E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.55000E+02,5.00000E+00,1.39342E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,1.00000E+00,6.14339E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,3.00000E+00,1.05211E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.65000E+02,5.00000E+00,1.46676E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,1.00000E+00,4.52427E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,3.00000E+00,8.94304E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.75000E+02,5.00000E+00,1.24674E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,1.00000E+00,3.70574E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,3.00000E+00,8.41700E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.85000E+02,5.00000E+00,1.17341E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,1.00000E+00,3.22366E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,3.00000E+00,8.41700E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,2.95000E+02,5.00000E+00,1.17341E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,1.00000E+00,2.93014E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,3.00000E+00,8.94304E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.05000E+02,5.00000E+00,1.24674E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,1.00000E+00,2.35004E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,3.00000E+00,8.41700E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.15000E+02,5.00000E+00,1.17341E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,1.00000E+00,1.87020E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,3.00000E+00,7.89096E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.25000E+02,5.00000E+00,1.10007E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,1.00000E+00,1.59704E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,3.00000E+00,7.69715E-05
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.35000E+02,5.00000E+00,1.10007E-07
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.45000E+02,-5.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.45000E+02,-3.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.45000E+02,-1.00000E+00,0.00000E+00
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.45000E+02,1.00000E+00,1.39718E-04
SA(3.53),2.44516E-02,6.87000E-01,Subduction Interface,8.25000E+00,3.45000E+02,3.00000E+00,7.15018E-05
